Price,Year,Kilometer,Seating Capacity,Fuel Tank Capacity,Make,Model,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain
1123000.0,2017.0,80000.0,5.0,45.0,Hyundai,Verna SX Plus 1.6 CRDi AT,Diesel,Automatic,Bangalore,Silver,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD
990000.0,2019.0,21894.0,5.0,45.0,Maruti Suzuki,Ertiga ZXi AT,Petrol,Automatic,Delhi,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD
4085001.5,2018.0,21000.0,5.0,65.0,BMW,5-Series 530d M Sport [2013-2017],Diesel,Automatic,Chennai,Blue,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD
515000.0,2015.0,63587.0,5.0,35.0,Honda,Amaze 1.5 VX i-DTEC,Diesel,Manual,Mumbai,Brown,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
850000.0,2019.0,32000.0,5.0,43.0,Maruti Suzuki,Ciaz Delta Hybrid 1.5 AT [2018-2020],Petrol,Automatic,Pune,Grey,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD
865000.0,2018.0,53694.0,5.0,48.0,Maruti Suzuki,Vitara Brezza VDi,Diesel,Manual,Pune,Grey,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
365000.0,2009.0,136500.0,5.0,43.0,Maruti Suzuki,Swift DZire VDi,Diesel,Manual,Coimbatore,White,Second,Individual,1248 cc,75@4000,190@2000,FWD
3390000.0,2015.0,91100.0,5.0,90.0,Mercedes-Benz,GL-Class 350 CDI,Diesel,Automatic,Delhi,Silver,First,Individual,2987 cc,258 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD
1450000.0,2014.0,58000.0,5.0,65.0,Audi,A6 2.0 TDI Premium Plus,Diesel,Automatic,Delhi,Black,Second,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD
434999.0,2012.0,76148.0,5.0,45.0,Hyundai,i20 Asta 1.4 CRDI,Diesel,Manual,Hyderabad,Silver,First,Individual,1396 cc,90@4000,220@1750,0
650000.0,2015.0,104000.0,5.0,60.0,Mahindra,Scorpio S2,Diesel,Manual,Roorkee,White,First,Individual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,RWD
1175000.0,2013.0,50000.0,5.0,63.0,Audi,A4 2.0 TDI (177bhp) Premium Plus,Diesel,Automatic,Pune,White,First,Individual,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,FWD
325000.0,2017.0,56000.0,5.0,32.0,Hyundai,Eon Magna +,Petrol,Manual,Dehradun,Silver,First,Individual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,FWD
525000.0,2014.0,48000.0,5.0,50.0,Renault,Duster 85 PS RxL Diesel,Diesel,Manual,Patna,Silver,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
1225000.0,2021.0,23000.0,5.0,45.0,Maruti Suzuki,Ertiga ZXi Plus,Petrol,Manual,Bangalore,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD
4085001.5,2021.0,5600.0,5.0,43.0,Mercedes-Benz,A-Class Sedan 200d,Diesel,Automatic,Delhi,Grey,UnRegistered Car,Individual,1950 cc,147 bhp @ 3400 rpm,320 Nm @ 1400 rpm,FWD
550000.0,2015.0,33000.0,5.0,45.0,Hyundai,Elite i20 Asta 1.2,Petrol,Manual,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
1275000.0,2019.0,58900.0,5.0,55.0,Hyundai,Creta SX 1.6 CRDi,Diesel,Manual,Agra,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD
1585000.0,2019.0,65000.0,5.0,60.0,Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],Diesel,Manual,Mohali,White,First,Individual,0,0,0,0
960000.0,2012.0,136500.0,5.0,55.0,Toyota,Innova 2.5 V 7 STR,Diesel,Manual,Hyderabad,Silver,First,Individual,2494 cc,102@5600,200@1400,0
3900000.0,2016.0,20000.0,5.0,65.0,Land Rover,Discovery Sport HSE Luxury,Diesel,Automatic,Hyderabad,Grey,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD
434999.0,2019.0,32000.0,5.0,28.0,Renault,Kwid RXT [2015-2019],Petrol,Manual,Mysore,Grey,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD
650000.0,2017.0,62000.0,5.0,10.0,Mahindra,Bolero SLE BS III,Diesel,Manual,Lucknow,White,First,Individual,2523 cc,63 bhp @ 3200 rpm,195 Nm @ 1400 rpm,RWD
775000.0,2017.0,71000.0,5.0,45.0,Maruti Suzuki,Ertiga VXI,Petrol,Manual,Delhi,Silver,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
185000.0,2008.0,61000.0,5.0,35.0,Hyundai,i10 Sportz 1.2 AT,Petrol,Automatic,Pune,Black,Third,Individual,1197 cc,80@5200,111@4000,FWD
204999.0,2011.0,42152.0,5.0,10.0,Maruti Suzuki,Ritz VXI BS-IV,Petrol,Manual,Siliguri,Brown,First,Corporate,0,0,0,0
560000.0,2017.0,29000.0,5.0,43.0,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],Petrol,Manual,Bangalore,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1000000.0,2014.0,136500.0,5.0,55.0,Toyota,Innova 2.5 ZX 7 STR BS-IV,Diesel,Manual,Ahmedabad,Silver,Second,Individual,2494 cc,100 bhp @ 3600 rpm,200 Nm @ 1400 rpm,RWD
4085001.5,2016.0,61000.0,5.0,90.0,Mercedes-Benz,GLE 350 d,Diesel,Automatic,Mumbai,Grey,First,Individual,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD
635000.0,2016.0,92000.0,5.0,43.0,Maruti Suzuki,Ciaz ZDi (O) [2014-2015],Diesel,Manual,Mohali,White,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
650000.0,2020.0,42000.0,5.0,37.0,Maruti Suzuki,DZire VXi,Petrol,Manual,Lucknow,White,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD
345000.0,2019.0,60969.0,5.0,35.0,Datsun,Go T (O),Petrol,Manual,Ranchi,Silver,First,Individual,1198 cc,67 bhp @ 5000 rpm,104 Nm @ 4000 rpm,FWD
865000.0,2017.0,93000.0,5.0,70.0,Mahindra,XUV500 W6 2013,Diesel,Manual,Ahmedabad,White,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD
1380000.0,2014.0,100000.0,5.0,63.0,Audi,A4 2.0 TDI (143bhp),Diesel,Automatic,Bangalore,Black,First,Individual,1968 cc,141 bhp @ 4200 rpm,320 Nm @ 1750 rpm,FWD
585000.0,2018.0,31000.0,5.0,43.0,Maruti Suzuki,Ciaz S 1.4 MT,Petrol,Manual,Kolkata,Brown,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
690000.0,2020.0,55000.0,5.0,37.0,Toyota,Glanza G,Petrol,Manual,Lucknow,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD
380000.0,2018.0,68320.0,5.0,35.0,Maruti Suzuki,Wagon R LXI CNG (O),CNG,Manual,Faridabad,Silver,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD
850000.0,2018.0,65000.0,5.0,60.0,Tata,Hexa XM 4x2 7 STR,Diesel,Manual,Patna,White,First,Individual,2179 cc,154 bhp @ 4000 rpm,400 Nm @ 1700 rpm,RWD
1750000.0,2013.0,95000.0,5.0,80.0,Toyota,Fortuner 3.0 4x4 MT,Diesel,Manual,Chennai,White,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD
275000.0,2013.0,85785.0,5.0,43.0,Maruti Suzuki,Ritz Vdi BS-IV,Diesel,Manual,Ambala Cantt,Silver,Second,Individual,1248 cc,73 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
690000.0,2018.0,38000.0,5.0,55.0,Volkswagen,Vento Comfortline 1.6 (P),Petrol,Manual,Dehradun,Gold,First,Individual,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD
1130000.0,2020.0,12905.0,5.0,37.0,Hyundai,Elite i20 Asta 1.0 Turbo IMT Dual Tone,Petrol,Manual,Bangalore,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD
2295000.0,2019.0,26000.0,5.0,55.0,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],Diesel,Automatic,Mumbai,Silver,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD
4085001.5,2021.0,9000.0,5.0,43.0,Mercedes-Benz,A-Class Sedan 200,Petrol,Automatic,Chennai,Blue,First,Individual,1332 cc,161 bhp @ 5500 rpm,250 Nm @ 1620 rpm,FWD
725000.0,2018.0,65000.0,5.0,44.0,Tata,Nexon XM Diesel,Diesel,Manual,Amritsar,White,Second,Individual,1497 cc,108 bhp @ 3750 rpm,260 Nm @ 1500 rpm,FWD
595000.0,2019.0,48000.0,5.0,40.0,Hyundai,Elite i20 Magna Executive 1.2,Petrol,Manual,Delhi,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
290000.0,2011.0,91000.0,5.0,35.0,Hyundai,i10 Magna 1.2 Kappa2,Petrol,Manual,Ahmedabad,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD
350000.0,2011.0,84873.0,5.0,10.0,Hyundai,i20 Sportz 1.2 BS-IV,Petrol,Manual,Indore,Red,Second,Individual,0,0,0,0
4085001.5,2022.0,15000.0,5.0,81.0,Jeep,Wrangler Rubicon,Petrol,Automatic,Mumbai,Red,First,Individual,1995 cc,268 bhp @ 5150 rpm,400 Nm @ 3000 rpm,AWD
1080000.0,2020.0,52000.0,5.0,42.0,Mahindra,XUV300 1.5 W6 [2019-2020],Diesel,Manual,Lucknow,White,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD
299000.0,2013.0,90000.0,5.0,45.0,Toyota,Etios GD,Diesel,Manual,Bulandshahar,Blue,Third,Individual,1364 cc,68 bhp @ 3600 rpm,170 Nm @ 2400 rpm,FWD
575000.0,2018.0,58000.0,5.0,42.0,Maruti Suzuki,Swift Lxi (O) [2014-2017],Petrol + CNG,Manual,Delhi,Silver,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
390000.0,2014.0,67000.0,5.0,35.0,Honda,Amaze 1.2 S AT i-VTEC,Petrol,Automatic,Delhi,Red,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
875000.0,2015.0,67000.0,5.0,60.0,Mahindra,Scorpio S10,Diesel,Manual,Varanasi,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
1175000.0,2021.0,37556.0,5.0,45.0,Hyundai,Venue SX 1.4 CRDi,Diesel,Manual,Nashik,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
260000.0,2012.0,54000.0,5.0,35.0,Maruti Suzuki,Alto VXi,Petrol,Manual,Bangalore,Bronze,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
650000.0,2019.0,42000.0,5.0,35.0,Honda,Amaze 1.2 E i-VTEC,Petrol,Manual,Delhi,White,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
625000.0,2017.0,55000.0,5.0,45.0,Volkswagen,Ameo Highline1.2L (P) [2016-2018],Petrol,Manual,Pune,Bronze,First,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD
1725000.0,2019.0,23952.0,5.0,60.0,MG,Hector Sharp 2.0 Diesel [2019-2020],Diesel,Manual,Bangalore,Red,First,Individual,1956 cc,169 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD
299000.0,2015.0,92000.0,5.0,35.0,Maruti Suzuki,Wagon R LXI CNG (O),CNG,Manual,Mumbai,Brown,Second,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD
375000.0,2013.0,34000.0,5.0,35.0,Hyundai,i10 Sportz 1.2 AT Kappa2,Petrol,Automatic,Mumbai,Red,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD
639000.0,2020.0,44300.0,5.0,35.0,Maruti Suzuki,Celerio ZXi AMT,Petrol,Automatic,Dharwad,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
591000.0,2015.0,65000.0,5.0,43.0,Maruti Suzuki,Ciaz VDi+ SHVS,Diesel,Manual,Ahmedabad,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
4085001.5,2018.0,102000.0,5.0,90.0,Mercedes-Benz,GLE 250 d,Diesel,Automatic,Patna,Black,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD
250000.0,2009.0,110000.0,5.0,42.0,Honda,City 1.5 S AT,Petrol,Automatic,Delhi,Grey,First,Individual,1497 cc,118@6600,146@4600,FWD
1399000.0,2021.0,11000.0,5.0,50.0,Kia,Seltos HTX 1.5 [2020-2021],Petrol,Manual,Pune,Silver,First,Individual,1497 cc,113 bhp @ 6300 rpm,144 Nm @ 4500 rpm,FWD
740000.0,2020.0,39000.0,5.0,65.0,Hyundai,Aura S 1.2 CNG,CNG,Manual,Mumbai,Silver,First,Individual,1197 cc,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,FWD
175000.0,2009.0,65000.0,5.0,35.0,Hyundai,i10 Magna,Petrol,Manual,Jamshedpur,Blue,Second,Individual,1086 cc,67@5500,99@2800,FWD
3750000.0,2019.0,42500.0,5.0,10.0,BMW,3-Series 320d Luxury Line [2014-2016],Diesel,Automatic,Delhi,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD
1600000.0,2013.0,80000.0,5.0,65.0,BMW,5-Series 530d M Sport [2013-2017],Diesel,Automatic,Delhi,Blue,Second,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD
285000.0,2013.0,25200.0,5.0,35.0,Maruti Suzuki,Wagon R LXi,Petrol,Manual,Ahmedabad,White,First,Individual,998 cc,68@6200,90@3500,0
250000.0,2017.0,132683.0,5.0,40.0,Honda,City S Diesel,Diesel,Manual,Kolkata,Bronze,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
625000.0,2017.0,81000.0,5.0,50.0,Renault,Duster 85 PS Sandstorm Edition Diesel,Diesel,Manual,Mohali,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
190000.0,2011.0,58888.0,5.0,10.0,Maruti Suzuki,Ritz VXI BS-IV,Petrol,Manual,Delhi,Maroon,Second,Individual,0,0,0,0
4085001.5,2019.0,30000.0,5.0,65.0,BMW,5-Series 520d Luxury Line [2017-2019],Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
575000.0,2015.0,50599.0,5.0,42.0,Maruti Suzuki,Swift ZXi,Petrol,Manual,Chennai,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
2800000.0,2017.0,29000.0,5.0,63.0,BMW,X1 sDrive20d xLine,Diesel,Automatic,Bangalore,Brown,Second,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD
785000.0,2018.0,23000.0,5.0,40.0,Honda,Jazz VX CVT Petrol,Petrol,Automatic,Chennai,Red,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
4085001.5,2019.0,50000.0,5.0,65.0,Land Rover,Discovery Sport HSE Luxury 7-Seater,Diesel,Automatic,Karnal,Blue,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD
1950000.0,2016.0,84878.0,5.0,64.0,Audi,Q3 35 TDI Premium + Sunroof,Diesel,Automatic,Nashik,White,Second,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD
4085001.5,2019.0,31000.0,5.0,65.0,BMW,5-Series 520d Luxury Line [2017-2019],Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1998999.0,2019.0,71063.0,5.0,55.0,Toyota,Innova 2.4 VX 8 STR [2016-2020],Diesel,Manual,Navi Mumbai,Silver,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD
475000.0,2016.0,69001.0,5.0,52.0,Ford,Ecosport Ambiente 1.5L Ti-VCT,Petrol,Manual,Delhi,White,First,Individual,1499 cc,110 bhp @ 6300 rpm,140 Nm @ 4400 rpm,FWD
415000.0,2014.0,62000.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 CRDi SX,Diesel,Manual,Delhi,Silver,Second,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD
375000.0,2012.0,82000.0,5.0,45.0,Hyundai,i20 Magna (O) 1.4 CRDI,Diesel,Manual,Chandigarh,White,First,Individual,1336 cc,89 bhp @ 4000 rpm,219.744 Nm @ 1500 rpm,FWD
300000.0,2011.0,49200.0,5.0,45.0,Toyota,Etios V,Petrol,Manual,Mumbai,Silver,First,Individual,1496 cc,80 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD
1500000.0,2021.0,8000.0,5.0,57.0,Mahindra,Thar LX 4-STR Hard Top Petrol MT,Petrol,Manual,Agra,Red,Second,Individual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,AWD
975000.0,2019.0,58000.0,5.0,48.0,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],Diesel,Manual,Mumbai,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
370000.0,2015.0,64000.0,5.0,35.0,Maruti Suzuki,Alto VXi [2014-2019],Petrol,Manual,Mohali,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
250000.0,2012.0,48568.0,5.0,35.0,Hyundai,i10 Era 1.1 iRDE2 [2010-2017],Petrol,Manual,Mumbai,White,First,Individual,1086 cc,68 bhp @ 5500 rpm,99.08 Nm @ 4500 rpm,FWD
3150000.0,2014.0,66500.0,5.0,83.0,Jaguar,XJ 3.0 V6 Portfolio,Diesel,Automatic,Delhi,White,First,Individual,2993 cc,271 bhp @ 4000 rpm,600 Nm @ 2000 rpm,RWD
1115000.0,2018.0,58590.0,5.0,70.0,Mahindra,XUV500 W9 [2018-2020],Diesel,Manual,Kolkata,Grey,First,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD
130000.0,2009.0,59000.0,5.0,35.0,Hyundai,i10 Era,Petrol,Manual,Kanpur,Silver,Second,Individual,1086 cc,67@5500,99@2800,FWD
299000.0,2013.0,47000.0,5.0,42.0,Maruti Suzuki,Swift VXi,Petrol,Manual,Kolkata,Silver,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
300000.0,2014.0,40000.0,5.0,45.0,Hyundai,i20 Magna 1.2,Petrol,Manual,Kolkata,Silver,First,Individual,1197 cc,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,FWD
3325000.0,2021.0,13092.0,5.0,66.0,Skoda,Superb Sportline AT,Petrol,Automatic,Mumbai,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,FWD
1950000.0,2016.0,57057.0,5.0,63.0,Audi,A4 35 TDI Premium,Diesel,Automatic,Ludhiana,White,First,Individual,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,FWD
500000.0,2015.0,90000.0,5.0,42.0,Maruti Suzuki,Swift DZire VDI,Diesel,Manual,Ludhiana,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
595000.0,2015.0,45000.0,5.0,45.0,Hyundai,i20 Active 1.2 SX,Petrol,Manual,Thane,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
484999.0,2018.0,44000.0,5.0,35.0,Maruti Suzuki,Celerio X Zxi AMT [2017-2019],Petrol,Automatic,Delhi,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
1700000.0,2021.0,17000.0,5.0,57.0,Mahindra,Thar LX 4-STR Convertible Diesel MT,Diesel,Manual,Karnal,Silver,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD
579000.0,2019.0,50860.0,5.0,32.0,Maruti Suzuki,Wagon R VXi 1.2,Petrol,Manual,Bangalore,Grey,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD
3800000.0,2020.0,20000.0,5.0,80.0,Ford,Endeavour Titanium 2.0 4x2 AT,Diesel,Automatic,Karnal,Black,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,RWD
3290000.0,2018.0,51000.0,5.0,80.0,Toyota,Fortuner 2.8 4x2 AT [2016-2020],Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD
4085001.5,2018.0,24000.0,5.0,66.0,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],Diesel,Automatic,Hyderabad,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD
535000.0,2017.0,34908.0,5.0,37.0,Maruti Suzuki,Baleno Delta 1.2,Petrol,Manual,Mumbai,Grey,First,Corporate,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
775000.0,2017.0,67000.0,5.0,50.0,Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],Diesel,Automatic,Mumbai,White,First,Individual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,FWD
345000.0,2014.0,19000.0,5.0,35.0,Maruti Suzuki,Celerio VXi AMT,Petrol,Automatic,Mumbai,Silver,Second,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
3400000.0,2019.0,30600.0,5.0,50.0,Skoda,Octavia RS,Petrol,Automatic,Hyderabad,Red,First,Corporate,1984 cc,227 bhp @ 5500 rpm,350 Nm @ 1250 rpm,FWD
4085001.5,2018.0,49500.0,5.0,65.0,BMW,5-Series 520d Luxury Line [2017-2019],Diesel,Automatic,Hyderabad,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
525000.0,2016.0,18800.0,5.0,40.0,Honda,Jazz V Petrol,Petrol,Manual,Mumbai,Grey,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
650000.0,2016.0,100000.0,5.0,45.0,Hyundai,Elite i20 Asta 1.2 [2016-2017],Petrol,Manual,Hyderabad,Grey,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
1074000.0,2017.0,50050.0,5.0,60.0,Hyundai,Creta 1.6 SX Plus AT Petrol,Petrol,Automatic,Delhi,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD
1750000.0,2021.0,14000.0,5.0,60.0,Hyundai,Creta 1.6 SX,Diesel,Manual,Chennai,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
590000.0,2014.0,55000.0,5.0,50.0,Nissan,Terrano XL D Plus,Diesel,Manual,Lucknow,Grey,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
4085001.5,2018.0,23000.0,5.0,60.9,Ford,Mustang GT Fastback 5.0L v8,Petrol,Automatic,Chennai,Yellow,First,Individual,4951 cc,396 bhp @ 6500 rpm,515 Nm @ 4250 rpm,RWD
1725000.0,2020.0,35000.0,5.0,50.0,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],Diesel,Manual,Dehradun,White,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD
630000.0,2019.0,20734.0,5.0,35.0,Maruti Suzuki,Celerio ZXi AMT [2019-2020],Petrol,Automatic,Udupi,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
4085001.5,2020.0,15200.0,5.0,66.0,Mercedes-Benz,CLS 300d [2018-2019],Diesel,Automatic,Delhi,White,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD
1375000.0,2013.0,83000.0,5.0,80.0,Toyota,Fortuner 3.0 4x2 MT,Diesel,Manual,Jalandhar,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,RWD
425000.0,2014.0,75000.0,5.0,35.0,Honda,Amaze 1.5 S i-DTEC,Diesel,Manual,Amritsar,Brown,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
2196000.0,2019.0,42794.0,5.0,55.0,Toyota,Innova 2.8 GX AT 8 STR [2016-2020],Diesel,Automatic,Bangalore,White,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD
4085001.5,2020.0,40000.0,5.0,57.0,Mercedes-Benz,V-Class Elite LWB,Diesel,Automatic,Delhi,Silver,First,Corporate,1950 cc,161 bhp @ 4200 rpm,380 Nm @ 1200 rpm,RWD
200000.0,2008.0,41000.0,5.0,35.0,Maruti Suzuki,Alto LXi BS-III,Petrol,Manual,Mysore,Blue,First,Individual,796 cc,47@6200,62@3000,0
250000.0,2009.0,72256.0,5.0,42.0,Honda,City 1.5 S MT,Petrol,Manual,Navi Mumbai,Black,First,Individual,1497 cc,118@6600,146@4600,FWD
2950000.0,2018.0,17300.0,5.0,50.0,Audi,A3 35 TDI Premium Plus + Sunroof,Diesel,Automatic,Bangalore,Red,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD
985000.0,2017.0,68000.0,5.0,60.0,Mahindra,Scorpio S6 Plus Intelli-Hybrid,Diesel,Manual,Delhi,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
750000.0,2019.0,43600.0,5.0,45.0,Hyundai,Venue S 1.0 AT Petrol [2019-2020],Petrol,Automatic,Allahabad,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD
450000.0,2018.0,43000.0,5.0,35.0,Maruti Suzuki,Wagon R VXi (O),Petrol,Manual,Allahabad,White,First,Individual,998 cc,67.7 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
